,clip_name,label
26948,train26949.aiff,1
10040,train10041.aiff,0
10521,train10522.aiff,1
18530,train18531.aiff,1
22445,train22446.aiff,0
24265,train24266.aiff,0
29323,train29324.aiff,0
25603,train25604.aiff,0
2739,train2740.aiff,0
22623,train22624.aiff,1
22325,train22326.aiff,1
16751,train16752.aiff,0
21860,train21861.aiff,1
6432,train6433.aiff,1
5045,train5046.aiff,0
1360,train1361.aiff,1
25838,train25839.aiff,1
11340,train11341.aiff,0
19312,train19313.aiff,1
21116,train21117.aiff,0
11339,train11340.aiff,1
15322,train15323.aiff,0
18618,train18619.aiff,1
12502,train12503.aiff,1
10679,train10680.aiff,0
29628,train29629.aiff,0
5097,train5098.aiff,0
18388,train18389.aiff,0
8749,train8750.aiff,1
17196,train17197.aiff,0
7617,train7618.aiff,0
29497,train29498.aiff,1
19345,train19346.aiff,1
15409,train15410.aiff,0
20070,train20071.aiff,0
22479,train22480.aiff,0
20885,train20886.aiff,0
5739,train5740.aiff,0
26458,train26459.aiff,1
1749,train1750.aiff,1
18807,train18808.aiff,1
29814,train29815.aiff,1
26471,train26472.aiff,1
5419,train5420.aiff,0
16602,train16603.aiff,0
13508,train13509.aiff,0
3735,train3736.aiff,0
3532,train3533.aiff,0
19259,train19260.aiff,0
25108,train25109.aiff,1
23618,train23619.aiff,0
20369,train20370.aiff,1
26884,train26885.aiff,1
5253,train5254.aiff,1
5213,train5214.aiff,1
19705,train19706.aiff,1
29298,train29299.aiff,1
21497,train21498.aiff,0
29765,train29766.aiff,0
1939,train1940.aiff,0
2526,train2527.aiff,0
5175,train5176.aiff,0
10841,train10842.aiff,1
6586,train6587.aiff,1
649,train650.aiff,0
10655,train10656.aiff,0
24403,train24404.aiff,0
23586,train23587.aiff,1
21290,train21291.aiff,0
6748,train6749.aiff,1
22056,train22057.aiff,1
2174,train2175.aiff,0
11182,train11183.aiff,1
2988,train2989.aiff,0
7221,train7222.aiff,1
29213,train29214.aiff,0
14103,train14104.aiff,0
27646,train27647.aiff,0
10873,train10874.aiff,1
19653,train19654.aiff,1
12747,train12748.aiff,0
26377,train26378.aiff,1
10945,train10946.aiff,0
2256,train2257.aiff,1
4509,train4510.aiff,0
324,train325.aiff,0
6092,train6093.aiff,1
28433,train28434.aiff,0
26004,train26005.aiff,1
26539,train26540.aiff,0
12117,train12118.aiff,0
8471,train8472.aiff,0
8064,train8065.aiff,0
28657,train28658.aiff,1
23296,train23297.aiff,1
2388,train2389.aiff,0
25587,train25588.aiff,1
25690,train25691.aiff,1
15465,train15466.aiff,1
28930,train28931.aiff,0
13302,train13303.aiff,0
10324,train10325.aiff,0
23912,train23913.aiff,0
5484,train5485.aiff,1
4259,train4260.aiff,1
12505,train12506.aiff,0
12652,train12653.aiff,0
17294,train17295.aiff,1
27952,train27953.aiff,0
29031,train29032.aiff,0
11145,train11146.aiff,0
4725,train4726.aiff,0
18095,train18096.aiff,0
21847,train21848.aiff,1
12199,train12200.aiff,1
26230,train26231.aiff,1
27068,train27069.aiff,0
25050,train25051.aiff,1
8633,train8634.aiff,0
26640,train26641.aiff,1
8836,train8837.aiff,1
19052,train19053.aiff,1
18435,train18436.aiff,1
17560,train17561.aiff,0
23202,train23203.aiff,1
5221,train5222.aiff,1
2643,train2644.aiff,0
25869,train25870.aiff,1
5048,train5049.aiff,1
5687,train5688.aiff,0
13046,train13047.aiff,0
4016,train4017.aiff,1
227,train228.aiff,1
21430,train21431.aiff,0
26871,train26872.aiff,1
2912,train2913.aiff,0
25870,train25871.aiff,1
28087,train28088.aiff,1
731,train732.aiff,1
3286,train3287.aiff,1
18562,train18563.aiff,1
27972,train27973.aiff,0
22154,train22155.aiff,0
8131,train8132.aiff,1
23110,train23111.aiff,1
20761,train20762.aiff,1
9419,train9420.aiff,1
25624,train25625.aiff,1
23791,train23792.aiff,0
20623,train20624.aiff,1
17580,train17581.aiff,1
11368,train11369.aiff,0
19362,train19363.aiff,1
18954,train18955.aiff,1
29691,train29692.aiff,0
1142,train1143.aiff,1
26374,train26375.aiff,1
18641,train18642.aiff,1
9757,train9758.aiff,1
13786,train13787.aiff,0
15549,train15550.aiff,0
5868,train5869.aiff,1
3840,train3841.aiff,1
8103,train8104.aiff,1
29508,train29509.aiff,1
3253,train3254.aiff,1
28481,train28482.aiff,1
9340,train9341.aiff,0
6404,train6405.aiff,1
28730,train28731.aiff,0
15028,train15029.aiff,0
5008,train5009.aiff,1
28457,train28458.aiff,0
8364,train8365.aiff,1
23104,train23105.aiff,1
15151,train15152.aiff,1
23212,train23213.aiff,1
1377,train1378.aiff,1
9729,train9730.aiff,1
18701,train18702.aiff,0
25938,train25939.aiff,1
27694,train27695.aiff,0
1315,train1316.aiff,0
25922,train25923.aiff,1
24615,train24616.aiff,1
25738,train25739.aiff,1
2635,train2636.aiff,0
11774,train11775.aiff,1
9685,train9686.aiff,0
26851,train26852.aiff,0
13738,train13739.aiff,0
8587,train8588.aiff,0
3660,train3661.aiff,0
968,train969.aiff,1
16445,train16446.aiff,1
12111,train12112.aiff,1
18245,train18246.aiff,0
19571,train19572.aiff,1
22966,train22967.aiff,0
23666,train23667.aiff,0
2157,train2158.aiff,0
7159,train7160.aiff,1
28033,train28034.aiff,0
17967,train17968.aiff,0
20317,train20318.aiff,1
4157,train4158.aiff,0
4198,train4199.aiff,0
27438,train27439.aiff,0
3704,train3705.aiff,0
5755,train5756.aiff,0
25998,train25999.aiff,1
3760,train3761.aiff,0
21208,train21209.aiff,0
18509,train18510.aiff,1
5250,train5251.aiff,1
14256,train14257.aiff,0
8663,train8664.aiff,1
10232,train10233.aiff,1
19385,train19386.aiff,1
26829,train26830.aiff,1
29407,train29408.aiff,0
11853,train11854.aiff,0
7110,train7111.aiff,1
16036,train16037.aiff,0
22213,train22214.aiff,1
19496,train19497.aiff,1
21901,train21902.aiff,0
258,train259.aiff,0
11335,train11336.aiff,0
25520,train25521.aiff,0
25372,train25373.aiff,0
4455,train4456.aiff,1
6697,train6698.aiff,1
26111,train26112.aiff,0
4189,train4190.aiff,1
19697,train19698.aiff,1
16849,train16850.aiff,0
13954,train13955.aiff,0
4742,train4743.aiff,1
19341,train19342.aiff,1
6597,train6598.aiff,0
22515,train22516.aiff,0
15824,train15825.aiff,0
23144,train23145.aiff,0
21926,train21927.aiff,0
4859,train4860.aiff,1
10416,train10417.aiff,0
23573,train23574.aiff,0
13346,train13347.aiff,1
6761,train6762.aiff,1
11309,train11310.aiff,1
18430,train18431.aiff,1
26150,train26151.aiff,0
6118,train6119.aiff,0
14738,train14739.aiff,0
22585,train22586.aiff,0
26637,train26638.aiff,1
13982,train13983.aiff,1
2563,train2564.aiff,0
776,train777.aiff,0
10365,train10366.aiff,1
24054,train24055.aiff,0
19063,train19064.aiff,1
4168,train4169.aiff,0
5659,train5660.aiff,0
6107,train6108.aiff,0
29177,train29178.aiff,0
4027,train4028.aiff,1
27227,train27228.aiff,0
18191,train18192.aiff,1
22139,train22140.aiff,0
9125,train9126.aiff,1
16151,train16152.aiff,0
19978,train19979.aiff,0
5433,train5434.aiff,1
7054,train7055.aiff,1
23597,train23598.aiff,0
9893,train9894.aiff,1
9256,train9257.aiff,1
10807,train10808.aiff,1
24356,train24357.aiff,0
18458,train18459.aiff,1
16136,train16137.aiff,0
24950,train24951.aiff,1
26509,train26510.aiff,1
26645,train26646.aiff,1
11980,train11981.aiff,1
20104,train20105.aiff,1
11926,train11927.aiff,0
7265,train7266.aiff,1
6934,train6935.aiff,0
25370,train25371.aiff,0
5903,train5904.aiff,1
10461,train10462.aiff,0
7337,train7338.aiff,1
1937,train1938.aiff,0
6479,train6480.aiff,1
11211,train11212.aiff,0
10262,train10263.aiff,1
13898,train13899.aiff,0
23460,train23461.aiff,0
19383,train19384.aiff,1
18058,train18059.aiff,0
27654,train27655.aiff,0
20840,train20841.aiff,1
14501,train14502.aiff,0
17926,train17927.aiff,0
9166,train9167.aiff,1
18639,train18640.aiff,1
16877,train16878.aiff,0
28034,train28035.aiff,0
29909,train29910.aiff,1
20091,train20092.aiff,1
959,train960.aiff,1
2892,train2893.aiff,0
23148,train23149.aiff,1
25086,train25087.aiff,1
10716,train10717.aiff,0
12712,train12713.aiff,0
3780,train3781.aiff,1
5054,train5055.aiff,1
25462,train25463.aiff,0
3919,train3920.aiff,0
4041,train4042.aiff,1
7682,train7683.aiff,1
27725,train27726.aiff,0
18361,train18362.aiff,0
24614,train24615.aiff,0
11178,train11179.aiff,1
6594,train6595.aiff,1
23952,train23953.aiff,0
10903,train10904.aiff,0
26582,train26583.aiff,1
29991,train29992.aiff,1
4572,train4573.aiff,0
5476,train5477.aiff,1
18274,train18275.aiff,1
20378,train20379.aiff,1
23102,train23103.aiff,0
25683,train25684.aiff,0
6332,train6333.aiff,0
321,train322.aiff,0
7532,train7533.aiff,1
9817,train9818.aiff,1
27,train28.aiff,1
13991,train13992.aiff,0
22863,train22864.aiff,1
27336,train27337.aiff,0
12182,train12183.aiff,0
3787,train3788.aiff,1
7779,train7780.aiff,0
13442,train13443.aiff,0
10119,train10120.aiff,1
5678,train5679.aiff,0
25301,train25302.aiff,1
28305,train28306.aiff,0
9670,train9671.aiff,0
8991,train8992.aiff,1
27482,train27483.aiff,0
19465,train19466.aiff,0
23197,train23198.aiff,1
9104,train9105.aiff,0
8720,train8721.aiff,1
19979,train19980.aiff,0
2199,train2200.aiff,0
14388,train14389.aiff,0
7430,train7431.aiff,0
10471,train10472.aiff,0
519,train520.aiff,0
3854,train3855.aiff,0
7770,train7771.aiff,1
27943,train27944.aiff,0
21230,train21231.aiff,0
2765,train2766.aiff,0
7846,train7847.aiff,0
9195,train9196.aiff,0
19407,train19408.aiff,1
19089,train19090.aiff,0
25249,train25250.aiff,1
19402,train19403.aiff,1
19323,train19324.aiff,1
26720,train26721.aiff,1
26058,train26059.aiff,1
21429,train21430.aiff,0
27605,train27606.aiff,0
16059,train16060.aiff,0
2481,train2482.aiff,0
8272,train8273.aiff,0
4848,train4849.aiff,1
25959,train25960.aiff,1
26322,train26323.aiff,1
10118,train10119.aiff,1
8245,train8246.aiff,1
23422,train23423.aiff,0
14383,train14384.aiff,0
20736,train20737.aiff,1
15300,train15301.aiff,0
26669,train26670.aiff,1
23324,train23325.aiff,1
15838,train15839.aiff,0
4642,train4643.aiff,1
385,train386.aiff,1
20103,train20104.aiff,1
19453,train19454.aiff,1
827,train828.aiff,0
6480,train6481.aiff,1
908,train909.aiff,0
6113,train6114.aiff,0
23991,train23992.aiff,0
5145,train5146.aiff,0
4146,train4147.aiff,1
415,train416.aiff,0
18918,train18919.aiff,0
7890,train7891.aiff,0
19233,train19234.aiff,1
7741,train7742.aiff,0
18825,train18826.aiff,1
25567,train25568.aiff,0
6868,train6869.aiff,0
14869,train14870.aiff,0
3518,train3519.aiff,0
29047,train29048.aiff,0
13200,train13201.aiff,0
20557,train20558.aiff,1
20680,train20681.aiff,1
20808,train20809.aiff,1
20060,train20061.aiff,0
14318,train14319.aiff,0
16061,train16062.aiff,0
24853,train24854.aiff,1
7980,train7981.aiff,0
592,train593.aiff,0
24126,train24127.aiff,0
6040,train6041.aiff,0
19577,train19578.aiff,1
7549,train7550.aiff,0
2218,train2219.aiff,1
21917,train21918.aiff,1
769,train770.aiff,0
29430,train29431.aiff,0
11323,train11324.aiff,1
8802,train8803.aiff,1
27038,train27039.aiff,1
20500,train20501.aiff,0
29941,train29942.aiff,1
22558,train22559.aiff,0
14208,train14209.aiff,0
7989,train7990.aiff,0
1235,train1236.aiff,0
18240,train18241.aiff,1
8308,train8309.aiff,0
22000,train22001.aiff,1
10048,train10049.aiff,1
142,train143.aiff,0
16916,train16917.aiff,0
1113,train1114.aiff,0
23631,train23632.aiff,0
8146,train8147.aiff,0
2011,train2012.aiff,0
18674,train18675.aiff,0
8046,train8047.aiff,0
1659,train1660.aiff,0
21727,train21728.aiff,1
14083,train14084.aiff,0
4577,train4578.aiff,0
7613,train7614.aiff,0
17040,train17041.aiff,0
20090,train20091.aiff,1
11076,train11077.aiff,0
4706,train4707.aiff,0
11625,train11626.aiff,1
22342,train22343.aiff,1
22118,train22119.aiff,0
13193,train13194.aiff,1
19912,train19913.aiff,1
19851,train19852.aiff,1
11448,train11449.aiff,1
11408,train11409.aiff,1
5373,train5374.aiff,1
12592,train12593.aiff,1
2872,train2873.aiff,0
29357,train29358.aiff,1
24860,train24861.aiff,1
11433,train11434.aiff,1
554,train555.aiff,0
21868,train21869.aiff,0
25617,train25618.aiff,1
20938,train20939.aiff,0
14656,train14657.aiff,0
9034,train9035.aiff,1
11583,train11584.aiff,0
4119,train4120.aiff,1
6835,train6836.aiff,0
10289,train10290.aiff,0
22889,train22890.aiff,0
6494,train6495.aiff,1
16997,train16998.aiff,0
9009,train9010.aiff,0
22723,train22724.aiff,0
11862,train11863.aiff,1
27063,train27064.aiff,1
18848,train18849.aiff,1
9552,train9553.aiff,0
13760,train13761.aiff,0
8925,train8926.aiff,1
13423,train13424.aiff,0
27105,train27106.aiff,0
19956,train19957.aiff,1
22698,train22699.aiff,0
25252,train25253.aiff,1
16998,train16999.aiff,0
28832,train28833.aiff,0
24171,train24172.aiff,0
2670,train2671.aiff,0
23624,train23625.aiff,1
9505,train9506.aiff,1
19037,train19038.aiff,0
7812,train7813.aiff,0
24684,train24685.aiff,1
3364,train3365.aiff,0
22588,train22589.aiff,1
5154,train5155.aiff,0
8214,train8215.aiff,1
24401,train24402.aiff,0
9251,train9252.aiff,1
14544,train14545.aiff,0
12857,train12858.aiff,1
5413,train5414.aiff,0
5954,train5955.aiff,1
27132,train27133.aiff,1
16310,train16311.aiff,0
24584,train24585.aiff,1
11261,train11262.aiff,0
25774,train25775.aiff,1
7389,train7390.aiff,0
29906,train29907.aiff,1
28037,train28038.aiff,0
18085,train18086.aiff,0
15597,train15598.aiff,0
21270,train21271.aiff,0
25885,train25886.aiff,1
8800,train8801.aiff,1
20710,train20711.aiff,0
17344,train17345.aiff,0
7804,train7805.aiff,0
6688,train6689.aiff,1
10228,train10229.aiff,1
16007,train16008.aiff,0
5181,train5182.aiff,0
969,train970.aiff,0
8631,train8632.aiff,1
27000,train27001.aiff,1
19582,train19583.aiff,1
27022,train27023.aiff,0
6303,train6304.aiff,1
2660,train2661.aiff,1
22257,train22258.aiff,1
20469,train20470.aiff,0
18236,train18237.aiff,0
16220,train16221.aiff,0
19861,train19862.aiff,1
23473,train23474.aiff,0
4225,train4226.aiff,0
6298,train6299.aiff,1
966,train967.aiff,1
5483,train5484.aiff,0
8410,train8411.aiff,1
10551,train10552.aiff,0
23467,train23468.aiff,1
15098,train15099.aiff,0
26128,train26129.aiff,1
18610,train18611.aiff,1
26529,train26530.aiff,1
23004,train23005.aiff,1
1278,train1279.aiff,0
9462,train9463.aiff,1
23241,train23242.aiff,1
4729,train4730.aiff,1
16753,train16754.aiff,1
17530,train17531.aiff,1
15428,train15429.aiff,0
5234,train5235.aiff,1
21299,train21300.aiff,0
19050,train19051.aiff,1
22766,train22767.aiff,0
156,train157.aiff,0
27074,train27075.aiff,1
28699,train28700.aiff,0
14619,train14620.aiff,0
8323,train8324.aiff,0
6315,train6316.aiff,1
23387,train23388.aiff,0
4284,train4285.aiff,1
12338,train12339.aiff,1
29128,train29129.aiff,1
19470,train19471.aiff,1
25034,train25035.aiff,1
21255,train21256.aiff,0
23272,train23273.aiff,1
1549,train1550.aiff,0
21546,train21547.aiff,0
4654,train4655.aiff,1
5775,train5776.aiff,0
12880,train12881.aiff,0
10622,train10623.aiff,1
17558,train17559.aiff,0
8407,train8408.aiff,0
3247,train3248.aiff,0
6032,train6033.aiff,0
27168,train27169.aiff,0
25673,train25674.aiff,1
3288,train3289.aiff,1
1747,train1748.aiff,0
10370,train10371.aiff,0
4022,train4023.aiff,1
2926,train2927.aiff,0
8791,train8792.aiff,1
22026,train22027.aiff,1
5556,train5557.aiff,0
25586,train25587.aiff,0
18855,train18856.aiff,1
6331,train6332.aiff,1
19220,train19221.aiff,0
11403,train11404.aiff,1
2117,train2118.aiff,0
12780,train12781.aiff,0
19791,train19792.aiff,1
15291,train15292.aiff,0
6457,train6458.aiff,0
19900,train19901.aiff,1
28761,train28762.aiff,0
17671,train17672.aiff,0
19256,train19257.aiff,1
2398,train2399.aiff,0
20742,train20743.aiff,1
8023,train8024.aiff,1
27316,train27317.aiff,1
18671,train18672.aiff,1
25743,train25744.aiff,1
6537,train6538.aiff,1
9566,train9567.aiff,0
21414,train21415.aiff,0
7891,train7892.aiff,0
2992,train2993.aiff,0
18559,train18560.aiff,1
2820,train2821.aiff,0
16426,train16427.aiff,0
8680,train8681.aiff,1
2483,train2484.aiff,0
12671,train12672.aiff,0
6279,train6280.aiff,1
18734,train18735.aiff,1
8557,train8558.aiff,1
9583,train9584.aiff,1
28218,train28219.aiff,0
12087,train12088.aiff,1
25947,train25948.aiff,1
25013,train25014.aiff,0
5982,train5983.aiff,0
5580,train5581.aiff,1
6456,train6457.aiff,0
27829,train27830.aiff,0
20966,train20967.aiff,0
25716,train25717.aiff,1
5049,train5050.aiff,1
16728,train16729.aiff,0
13727,train13728.aiff,0
13925,train13926.aiff,0
1923,train1924.aiff,0
9681,train9682.aiff,0
19934,train19935.aiff,0
23150,train23151.aiff,1
22273,train22274.aiff,1
11969,train11970.aiff,1
5084,train5085.aiff,1
26670,train26671.aiff,1
18543,train18544.aiff,1
18994,train18995.aiff,1
7374,train7375.aiff,0
8499,train8500.aiff,0
28636,train28637.aiff,1
10896,train10897.aiff,0
10612,train10613.aiff,0
27339,train27340.aiff,0
17345,train17346.aiff,0
29837,train29838.aiff,1
26751,train26752.aiff,1
22440,train22441.aiff,0
4279,train4280.aiff,1
6042,train6043.aiff,0
29967,train29968.aiff,1
24751,train24752.aiff,1
14774,train14775.aiff,0
5450,train5451.aiff,1
29571,train29572.aiff,0
3228,train3229.aiff,1
23676,train23677.aiff,0
25151,train25152.aiff,1
19117,train19118.aiff,1
600,train601.aiff,1
4687,train4688.aiff,1
28105,train28106.aiff,0
18580,train18581.aiff,1
3981,train3982.aiff,0
10753,train10754.aiff,0
18668,train18669.aiff,1
5331,train5332.aiff,0
25199,train25200.aiff,0
6801,train6802.aiff,0
7635,train7636.aiff,1
27182,train27183.aiff,0
10938,train10939.aiff,0
3549,train3550.aiff,0
19698,train19699.aiff,1
24231,train24232.aiff,0
23365,train23366.aiff,1
4256,train4257.aiff,0
15728,train15729.aiff,0
11051,train11052.aiff,1
11982,train11983.aiff,1
7171,train7172.aiff,0
17383,train17384.aiff,0
3838,train3839.aiff,1
20930,train20931.aiff,0
25948,train25949.aiff,1
19527,train19528.aiff,1
4678,train4679.aiff,0
19587,train19588.aiff,1
24988,train24989.aiff,0
16238,train16239.aiff,0
16774,train16775.aiff,0
18489,train18490.aiff,1
7359,train7360.aiff,0
23204,train23205.aiff,1
16783,train16784.aiff,1
4690,train4691.aiff,1
10214,train10215.aiff,0
24595,train24596.aiff,1
4782,train4783.aiff,1
11419,train11420.aiff,0
10291,train10292.aiff,1
8144,train8145.aiff,0
16099,train16100.aiff,0
1006,train1007.aiff,1
15427,train15428.aiff,0
5405,train5406.aiff,0
14818,train14819.aiff,0
29732,train29733.aiff,0
7036,train7037.aiff,1
14153,train14154.aiff,0
19546,train19547.aiff,1
22041,train22042.aiff,0
10541,train10542.aiff,1
21734,train21735.aiff,0
1980,train1981.aiff,0
23509,train23510.aiff,0
9355,train9356.aiff,0
10031,train10032.aiff,0
18425,train18426.aiff,1
2411,train2412.aiff,0
26982,train26983.aiff,0
29815,train29816.aiff,1
11099,train11100.aiff,0
6077,train6078.aiff,0
21857,train21858.aiff,1
11895,train11896.aiff,0
7287,train7288.aiff,1
5459,train5460.aiff,0
13832,train13833.aiff,0
20744,train20745.aiff,1
6805,train6806.aiff,1
18984,train18985.aiff,1
27541,train27542.aiff,0
9503,train9504.aiff,1
13416,train13417.aiff,0
17070,train17071.aiff,0
7443,train7444.aiff,1
7994,train7995.aiff,1
13146,train13147.aiff,0
22862,train22863.aiff,1
15051,train15052.aiff,0
29033,train29034.aiff,0
803,train804.aiff,0
5639,train5640.aiff,0
11974,train11975.aiff,1
14791,train14792.aiff,0
18892,train18893.aiff,0
14146,train14147.aiff,0
22453,train22454.aiff,0
4426,train4427.aiff,0
6161,train6162.aiff,1
4612,train4613.aiff,0
20673,train20674.aiff,1
10540,train10541.aiff,1
3806,train3807.aiff,1
16942,train16943.aiff,1
26556,train26557.aiff,1
18964,train18965.aiff,1
15927,train15928.aiff,0
18178,train18179.aiff,0
9668,train9669.aiff,0
11025,train11026.aiff,0
4103,train4104.aiff,1
3843,train3844.aiff,1
6056,train6057.aiff,0
26462,train26463.aiff,1
26963,train26964.aiff,1
28635,train28636.aiff,1
1084,train1085.aiff,0
17920,train17921.aiff,0
1375,train1376.aiff,1
13408,train13409.aiff,0
17622,train17623.aiff,1
1039,train1040.aiff,0
19319,train19320.aiff,1
14439,train14440.aiff,0
28047,train28048.aiff,0
21418,train21419.aiff,0
27987,train27988.aiff,0
29776,train29777.aiff,0
19500,train19501.aiff,1
6053,train6054.aiff,0
7538,train7539.aiff,1
840,train841.aiff,0
20367,train20368.aiff,1
28606,train28607.aiff,0
6414,train6415.aiff,1
23293,train23294.aiff,1
28422,train28423.aiff,0
8970,train8971.aiff,1
5527,train5528.aiff,0
22745,train22746.aiff,0
10112,train10113.aiff,1
8677,train8678.aiff,0
14227,train14228.aiff,0
20414,train20415.aiff,1
12948,train12949.aiff,0
25996,train25997.aiff,1
5698,train5699.aiff,0
3017,train3018.aiff,0
1990,train1991.aiff,0
26756,train26757.aiff,1
13936,train13937.aiff,0
14500,train14501.aiff,1
13546,train13547.aiff,0
19939,train19940.aiff,1
1075,train1076.aiff,0
7306,train7307.aiff,0
21167,train21168.aiff,0
26777,train26778.aiff,1
6978,train6979.aiff,0
18545,train18546.aiff,1
26345,train26346.aiff,1
27925,train27926.aiff,0
943,train944.aiff,1
643,train644.aiff,0
